BFS/TD branchless (CA15)	122	0.0028274170	8855	860128	4712614	8841	421174
BFS/TD branchless (CA15)	123	0.0027677910	8588	840768	4606688	8575	411762
BFS/TD branchless (CA15)	124	0.0027728340	8671	839665	4600448	8659	411126
BFS/TD branchless (CA15)	125	0.0025592500	7959	772664	4233376	7945	378340
BFS/TD branchless (CA15)	126	0.0024151250	7498	730642	4003201	7483	357793
BFS/TD branchless (CA15)	127	0.0023583330	7135	697286	3820361	7119	341469
BFS/TD branchless (CA15)	128	0.0022173750	6868	669629	3668895	6853	327917
BFS/TD branchless (CA15)	129	0.0021619580	6732	657971	3605020	6720	322219
BFS/TD branchless (CA15)	130	0.0021233330	6565	641606	3515343	6552	314204
BFS/TD branchless (CA15)	131	0.0021418750	6593	645033	3534152	6580	315891
BFS/TD branchless (CA15)	132	0.0021432920	6719	644864	3532946	6699	315684
BFS/TD branchless (CA15)	133	0.0020911250	6514	630295	3453302	6503	308604
BFS/TD branchless (CA15)	134	0.0020423340	6338	615556	3372563	6321	301413
BFS/TD branchless (CA15)	135	0.0019687920	6075	594828	3259066	6062	291307
BFS/TD branchless (CA15)	136	0.0019873750	6187	603766	3308023	6174	295666
BFS/TD branchless (CA15)	137	0.0020333330	6222	608468	3333825	6209	297983
BFS/TD branchless (CA15)	138	0.0020539160	6328	617298	3382125	6314	302288
BFS/TD branchless (CA15)	139	0.0020781670	6446	628664	3444411	6433	307853
BFS/TD branchless (CA15)	140	0.0021406660	6551	644437	3530980	6538	315637
BFS/TD branchless (CA15)	141	0.0022302920	6894	672963	3687143	6881	329553
BFS/TD branchless (CA15)	142	0.0022685000	7035	687655	3767713	7021	336763
BFS/TD branchless (CA15)	143	0.0023055410	7145	698832	3828935	7133	342237
BFS/TD branchless (CA15)	144	0.0022822500	7055	688051	3769827	7042	336938
BFS/TD branchless (CA15)	145	0.0022625830	6932	679917	3725342	6916	332997
BFS/TD branchless (CA15)	146	0.0023120830	7119	695697	3811743	7105	340697
BFS/TD branchless (CA15)	147	0.0022866660	7072	691293	3787586	7056	338541
BFS/TD branchless (CA15)	148	0.0023418750	7219	704904	3862213	7203	345205
BFS/TD branchless (CA15)	149	0.0023367080	7290	712359	3903037	7273	348859
BFS/TD branchless (CA15)	150	0.0022816670	7057	688155	3770366	7042	336987
BFS/TD branchless (CA15)	151	0.0022290410	6914	675597	3701654	6902	330855
BFS/TD branchless (CA15)	152	0.0021502080	6655	652479	3574968	6643	319550
BFS/TD branchless (CA15)	153	0.0020925830	6501	632480	3465320	6489	309708
BFS/TD branchless (CA15)	154	0.0020107090	6277	611901	3352578	6265	299642
BFS/TD branchless (CA15)	155	0.0019030830	5857	572797	3138357	5845	280511
BFS/TD branchless (CA15)	156	0.0018154160	5683	553876	3034680	5670	271229
BFS/TD branchless (CA15)	157	0.0016995840	5355	524582	2874177	5341	256907
BFS/TD branchless (CA15)	158	0.0016510000	5246	508502	2785991	5236	248976
BFS/TD branchless (CA15)	159	0.0014961670	4668	456952	2503639	4655	223783
BFS/TD branchless (CA15)	160	0.0013869160	4339	426187	2335051	4326	208726
BFS/TD branchless (CA15)	161	0.0013862080	4375	422372	2313960	4361	206780
BFS/TD branchless (CA15)	162	0.0013461250	4227	414907	2273290	4214	203203
BFS/TD branchless (CA15)	163	0.0012735420	4131	399919	2191019	4116	195804
BFS/TD branchless (CA15)	164	0.0011943330	3782	368074	2016544	3766	180229
BFS/TD branchless (CA15)	165	0.0010822080	3437	335038	1835587	3423	164059
BFS/TD branchless (CA15)	166	0.0010065410	3213	310831	1702902	3199	152180
BFS/TD branchless (CA15)	167	0.0009254590	2896	285732	1565548	2884	139951
